"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT05","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16","WT19","WT21","WV03","WV20"
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-01","6.93"," 1343","0.18",,,"82","90","74","    0","   80","   70","19.9","25.1","    1",,"    1",,,,,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-02","11.18"," 1352","0.00",,,"84","90","78","    0","   60","   60","21.0","25.1",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-03","15.21"," 2354","0.16",,,"83","90","76","    0","   10","  360","30.0","38.0","    1",,"    1",,,,,,,"    1",,"    1",,,"    1",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-04","13.65",,"1.80",,,,"90","75",,,,,,"    1",,"    1",,,,,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-05",,,"7.30",,,,"89","78",,,,,,"    1",,"    1",,,,,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-06","12.53"," 1500","0.00",,,"0","91","79",,"  200","  200","23.9","30.0",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-07","11.63"," 1219","0.00",,,"85","91","79","    0","  210","  200","25.1","32.0",,,"    1",,,,,,,,,"    1",,,"    1",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-08","8.05"," 1343","1.13",,,"82","88","76","    0","   90","  100","17.0","21.9","    1","    1","    1",,,,,,,"    1",,"    1",,,"    1",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-09","6.49"," 2013","0.00",,,"81","88","73",,"  130","  110","8.1","8.9","    1",,"    1",,,,,,,"    1",,,,,"    1",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-10","8.28"," 1949","0.09",,,"81","87","74","    0","   80","   90","16.1","17.9",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-11","8.28"," 1218","0.07",,,"82","87","77","    0","   90","   70","21.0","25.9",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-12","10.29"," 1504","0.12",,,"83","88","78","    0","  110","  100","17.9","23.0",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-13","10.96"," 1141","0.00",,,"84","87","80","    0","  110","  120","19.9","23.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-14","12.53"," 2114","0.05",,,"83","85","80","    0","  130","  130","21.0","23.9",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-15","15.21"," 1345","0.00",,,"85","88","81","    0","  130","  130","25.1","30.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-16","12.75"," 1514","0.00",,,"85","90","80","    0","  130","  130","23.0","25.9",,,"    1",,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-17","8.05"," 1351","0.20",,,"85","92","77","    0","  150","  150","16.1","21.9","    1",,"    1",,,,,,,"    1",,"    1",,,"    1",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-18","5.59"," 1408","0.00",,,"83","90","75","    0","   70","   80","13.0","14.1","    1",,"    1",,,"    1",,,,"    1",,"    1",,,"    1",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-19","8.95"," 2230","0.02",,,"79","86","72","    0","   20","   10","19.9","30.0","    1",,"    1",,,,,,,"    1",,"    1",,,"    1",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-20","10.07"," 1444","4.07",,,"77","81","72","    0","   90","   80","25.1","32.0","    1",,"    1",,,,,,,"    1",,"    1",,,"    1",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-21","14.76"," 2137","0.75",,,"79","84","73",,"   70","   70","25.1","30.0","    1",,,,,,,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-22","13.87"," 2356","0.00",,,"80","85","75","    0","   70","   60","23.0","29.1",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-23","12.30"," 1205","0.27",,,"80","85","75","    0","   50","   70","19.9","28.0",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-24","11.86"," 1321","0.00",,,"81","85","77","    0","   10","   10","17.9","25.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-25","16.33",,"0.80",,,,"85","78",,,,,,"    1",,,,,"    1",,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-26",,,"6.00",,,,"87","76",,,,,,,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-27","17.45"," 1311","0.00",,,"88","89","77",,"  200","  190","21.9","25.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-28","7.38"," 1059","0.00",,,"82","89","74","    0","  240","  230","17.0","21.0","    1",,,,,,,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-29","5.14"," 1800","0.00",,,"81","88","74",,"  140","  160","14.1","16.1","    1",,,,,,,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-09-30","6.49"," 1648","0.00",,,"82","89","74","    0","  150","  150","16.1","17.9",,,"    1",,,,,,,,,,,,"    1",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-01","7.16"," 1147","0.00",,,"80","85","75",,"  130","  100","14.1","17.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-02","8.72"," 1512","0.00",,,"81","86","75","    0","   70","  100","15.0","17.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-03","7.16"," 1505","0.00",,,"81","86","75","    0","   60","   70","13.0","16.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-04","5.37"," 1534","0.00",,,"79","86","72","    0","   70","   70","13.0","16.1",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-05","7.83"," 0700","0.54",,,"78","84","72","    0","   90","   80","21.0","25.1","    1",,,,,,,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-06","11.41"," 2106","1.01",,,"76","81","71",,"   60","   70","21.9","25.9","    1",,,,,"    1",,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-07","15.66"," 2351","0.00",,,"79","82","75",,"   70","   70","15.0","30.0",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-08","11.18"," 1615","0.00",,,"80","84","75",,"   90","  120","17.0","21.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-09","9.40"," 1915","0.12",,,"81","85","76",,"  110","  120","16.1","23.0",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-10","9.62"," 1151","0.00",,,"80","84","76",,"  120","  130","16.1","19.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-11","6.71"," 1134","1.26",,,"76","80","71",,"  150","  150","21.0","23.0","    1",,,,,,,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-12","6.93"," 1706","0.03",,,"76","79","73","    0","  130","  140","16.1","17.0","    1",,,,,"    1",,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-13","8.95"," 1404","0.00",,,"78","85","70",,"  280","  290","19.9","23.9","    1","    1",,,,,,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-14","5.82"," 2359","0.00",,,"74","83","65",,"  230","  230","6.0","6.9","    1",,,,,,,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-15","10.29"," 1332","0.04",,,"72","85","58",,"  290","  290","25.1","31.1","    1",,,,,,,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-16","5.14"," 1230","0.00",,,"64","76","52","    0","   30","  360","14.1","17.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-17","6.04"," 1040","0.00",,,"70","81","58","    0","   10","   50","14.1","16.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-18","10.29"," 0940","0.00",,,"78","84","71",,"  140","  140","19.9","25.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-19","6.49"," 1611","0.00",,,"79","87","70","    0","  130","  140","17.0","21.9","    1",,,,,,,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-20","6.04"," 1434","0.50",,,"79","86","71","    0","  260","   10","17.0","19.9","    1",,,,,,,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-21","7.61"," 1314","0.00",,,"77","83","71",,"   10","   20","16.1","19.9","    1",,,,,,,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-22","7.83"," 1213","0.08",,,"76","82","69",,"   40","   40","23.0","28.0","    1",,,,,,,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-23","8.95"," 1200","0.00",,,"73","80","66","    0","   40","   30","21.0","23.9",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-24","5.37"," 1420","0.00",,,"73","82","64","    0","   20","   30","15.0","17.9","    1",,,,,,,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-25","5.59"," 1427","0.00",,,"74","84","64","    0","   50","   50","14.1","16.1","    1",,,,,,,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-26","8.95"," 1420","0.00",,,"73","82","64","    0","   70","   40","16.1","19.9","    1",,,,,,,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-27","8.72"," 1314","0.00",,,"76","82","70","    0","   40","   30","15.0","19.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-28","5.37"," 1314","0.00",,,"73","82","63","    0","   40","   20","13.0","16.1","    1",,,,,"    1",,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-29","5.14"," 1059","0.00",,,"74","82","66","    0","   70","   80","13.0","16.1","    1",,,,,,,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-30","4.03"," 1309","0.00",,,"74","82","65","    0","  110","   80","12.1","16.1","    1",,,,,"    1",,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-10-31","6.04"," 2358","0.01",,,"74","84","63","    0","  120","  120","14.1","16.1","    1",,,,,,,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-01","13.20"," 2357","0.00",,,"80","84","76",,"  120","  130","17.0","21.0",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-02","9.17"," 1255","0.00",,,"74","83","65","    0","  120","  130","17.0","21.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-03","4.70"," 1418","0.00",,,"73","84","61","    0","  100","   90","13.0","16.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-04","6.71"," 0949","0.00",,,"76","85","67","    0","  120","  140","17.0","21.0","    1",,,,,,,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-05","7.16"," 1443","0.01",,,"68","73","62","    0","  320","  320","13.0","15.0","    1",,,,,"    1",,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-06","9.40"," 1106","0.00",,,"69","79","59","    0","   40","   40","21.9","25.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-07","7.61"," 1011","0.00",,,"68","79","57","    0","  360","   10","15.0","17.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-08","6.04"," 1451","0.00",,,"68","78","57","    0","   40","   40","14.1","16.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-09","10.96"," 2239","0.63",,,"70","82","58",,"   70","   80","23.9","30.0","    1",,,,,,,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-10","17.22"," 0308","0.00",,,"75","79","71",,"   80","   80","23.9","29.1",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-11","11.86"," 1247","0.05",,,"75","80","70",,"  130","  130","23.9","28.0",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-12","7.61"," 1137","0.00",,,"72","81","63",,"  130","  140","16.1","19.9",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-13","6.04"," 1510","0.00",,,"74","83","64",,"   50","   40","13.0","15.0","    1",,,,,,,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-14","18.34"," 1147","0.15",,,"75","81","69",,"   50","   50","28.0","36.0","    1",,"    1",,,"    1",,,,"    1",,"    1",,,"    1",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-15","17.67"," 1216","0.00",,,"75","78","71","    0","   60","   60","25.9","31.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-16","10.74"," 0005","0.00",,,"69","78","59",,"   80","   80","19.9","25.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-17","6.93"," 1225","0.02",,,"68","76","59",,"  360","  360","16.1","21.0",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-18","2.46"," 0455","0.00",,,"67","71","63",,"  330","  320","8.9","10.1",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-19","3.36"," 1653","0.00",,,"69","77","61",,"   80","  100","12.1","14.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-20","3.36"," 1556","0.00",,,"68","79","57",,"  120","  120","10.1","14.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-21","2.91"," 1458","0.00",,,"69","80","57",,"  130","  120","13.0","15.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-22","3.58"," 1252","0.00",,,"71","80","62","    0","  140","  100","12.1","14.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-23","7.38"," 1602","0.00",,,"72","81","62","    0","  140","  140","17.0","19.9","    1",,,,,,,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-24","9.62"," 1104","0.02",,,"75","80","70","    0","  170","  170","17.9","23.9",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-25","12.30"," 0954","0.04",,,"68","80","56","    0","  300","  310","21.9","29.1",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-26","9.40"," 1156","0.00",,,"62","73","50","    0","   30","  360","15.0","21.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-27","10.29"," 1225","0.03",,,"74","79","68","    0","  140","  130","21.0","23.9",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-28","8.95"," 1521","0.00",,,"70","76","63","    0","   20","   10","16.1","19.9","    1",,,,,,,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-29","7.16"," 1432","0.00",,,"67","78","56","    0","   60","   60","16.1","17.9","    1",,,,,,,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-11-30","9.17"," 1251","0.00",,,"75","80","69","    0","  100","  110","17.0","21.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-01","3.36"," 1237","0.00",,,"72","81","62","    0","  250","  240","12.1","21.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-02","5.37"," 2256","0.00",,,"72","81","63",,"  310","  300","10.1","14.1","    1",,,,,,,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-03","7.61"," 1317","0.00",,,"61","71","51",,"   10","   10","15.0","17.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-04","6.26"," 1603","0.00",,,"62","74","49",,"  360","  360","19.9","23.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-05","3.58"," 1434","0.00",,,"65","77","53",,"   50","   60","8.9","12.1","    1",,,,,,,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-06","5.82"," 1039","0.00",,,"69","80","58","    0","  140","  140","15.0","17.0","    1","    1",,,,,,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-07","6.71"," 1608","0.00",,,"74","81","67",,"  130","  140","14.1","16.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-08","4.03"," 1606","0.00",,,"72","82","61",,"  100","  120","10.1","14.1","    1","    1",,,,,,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-09","9.17"," 1306","0.08",,,"75","83","67","    0","  140","  150","19.9","23.0","    1",,,,,,,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-10","10.74"," 1057","0.04",,,"74","83","65","    0","  220","  230","23.9","29.1","    1",,,,,,,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-11","10.07"," 1530","0.00",,,"62","72","51","    0","  270","  280","23.0","29.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-12","5.82"," 0436","0.00",,,"52","63","41","    0","  330","  340","15.0","19.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-13","4.92"," 1041","0.00",,,"57","76","38","    0","  320","  330","16.1","19.9","    1",,,,,"    1",,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-14","10.29"," 1600","0.00",,,"54","65","43","    0","   10","   10","17.0","21.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-15","14.32"," 1233","0.00",,,"51","63","39","    0","  360","   10","29.1","36.9",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-16","9.40"," 0921","0.04",,,"61","73","48",,"   70","   70","21.9","25.9","    1",,,,,,,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-17","6.71"," 1207","0.71",,,"63","71","54","    0","   10","   10","15.0","17.9","    1",,,,,,,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-18","6.71"," 1609","0.51",,,"65","70","59","    0","   20","   10","14.1","17.9","    1",,,,,,,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-19","10.29"," 2137","0.00",,,"58","67","49",,"  300","  290","12.1","16.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-20","9.62"," 1352","0.00",,,"46","53","38","    0","   10","   10","19.9","25.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-21","5.59"," 1338","0.00",,,"54","69","39","    0","  140","  120","14.1","17.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-22","10.74"," 1246","0.00",,,"63","76","50",,"  130","  120","21.0","25.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-23","8.05"," 1519","0.00",,,"72","77","67","    0","  220","  230","16.1","21.0","    1",,,,,,,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-24","7.83"," 1835","0.28",,,"63","70","55","    0","  350","  360","19.9","25.1","    1","    1",,,,,,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-25","8.95"," 1546","0.88",,,"62","68","56","    0","   20","   10","28.0","34.9","    1",,"    1",,,,,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-26","18.57"," 0624","0.00",,,"57","71","43",,"  260","  240","38.0","46.1",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-27","14.09"," 1436","0.00",,,"52","63","41",,"   10","   10","25.9","32.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-28","9.84"," 1033","0.00",,,"62","69","54",,"   80","   70","17.9","23.0",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-29","6.04"," 1341","0.00",,,"66","74","57",,"   70","   70","14.1","17.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-30","9.84"," 1458","0.01",,,"66","72","60",,"   80","   70","17.9","21.9",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2004-12-31","10.07"," 1308","0.00",,,"71","76","66","    0","  100","  100","17.9","23.0",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2005-01-01","8.50"," 1249","0.00",,,"69","77","60","    0","  120","  130","15.0","17.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2005-01-02","10.96"," 1923","0.00",,,"69","77","60","    0","   90","   90","17.9","23.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2005-01-03","11.63"," 1143","0.00",,,"72","77","67","    0","   80","   70","19.9","23.9",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2005-01-04","6.04"," 1337","0.00",,,"67","78","55","    0","  130","  100","17.0","21.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2005-01-05","7.61"," 1315","0.00",,,"69","78","59","    0","  140","  130","17.0","19.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2005-01-06","6.26"," 1210","0.00",,,"71","80","62","    0","  150","  200","15.0","17.0","    1",,,,,,,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2005-01-07","5.82"," 1349","0.00",,,"72","81","63","    0","  130","  130","16.1","19.9","    1",,,,,,,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2005-01-08","3.80"," 1355","0.00",,,"68","80","56","    0","   80","   80","13.0","15.0","    1","    1",,,,,,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2005-01-09","3.80"," 1441","0.00",,,"67","78","55",,"   80","   70","12.1","14.1","    1","    1",,,,,,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2005-01-10","2.46"," 1507","0.00",,,"67","78","55","    0","   50","   80","10.1","14.1","    1","    1",,,,,,,,"    1",,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2005-01-11","6.71"," 1341","0.00",,,"68","78","57","    0","  140","  130","16.1","21.0","    1",,,,,,,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2005-01-12","12.30"," 1633","0.00",,,"74","79","68",,"  130","  140","21.0","23.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2005-01-13","16.33"," 1620","0.01",,,"76","80","72","    0","  150","  150","28.0","33.1",,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2005-01-14","11.18"," 1212","0.76",,,"71","79","63","    0","  330","  330","23.9","28.0","    1",,"    1",,,,,,,"    1",,"    1",,,"    1",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2005-01-15","10.51"," 1651","0.30",,,"67","73","61","    0","   30","   40","17.0","23.0","    1",,,,,,,,,"    1",,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2005-01-16","13.42"," 0628","0.00",,,"59","67","50","    0","  360","  330","19.9","28.0","    1",,,,,,,,,"    1",,"    1",,,,
